"dte_day","season","yr","week_day","hr","riders","price","cogs","revenue","profit"
"2021-01-17",1,0,1,1,"casual","3.99","1.24","3.99","2.75"
"2021-01-17",1,0,1,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-17",1,0,1,3,"casual","3.99","1.24","0.00","-1.24"
"2021-01-17",1,0,1,4,"casual","3.99","1.24","3.99","2.75"
"2021-01-17",1,0,1,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-17",1,0,1,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-17",1,0,1,7,"casual","3.99","1.24","15.96","14.72"
"2021-01-17",1,0,1,8,"casual","3.99","1.24","11.97","10.73"
"2021-01-17",1,0,1,9,"casual","3.99","1.24","31.92","30.68"
"2021-01-17",1,0,1,10,"casual","3.99","1.24","27.93","26.69"
"2021-01-17",1,0,1,11,"casual","3.99","1.24","35.91","34.67"
"2021-01-17",1,0,1,12,"casual","3.99","1.24","39.90","38.66"
"2021-01-17",1,0,1,13,"casual","3.99","1.24","51.87","50.63"
"2021-01-17",1,0,1,14,"casual","3.99","1.24","47.88","46.64"
"2021-01-17",1,0,1,15,"casual","3.99","1.24","83.79","82.55"
"2021-01-17",1,0,1,16,"casual","3.99","1.24","23.94","22.70"
"2021-01-17",1,0,1,17,"casual","3.99","1.24","15.96","14.72"
"2021-01-17",1,0,1,18,"casual","3.99","1.24","27.93","26.69"
"2021-01-17",1,0,1,19,"casual","3.99","1.24","7.98","6.74"
"2021-01-17",1,0,1,20,"casual","3.99","1.24","15.96","14.72"
"2021-01-17",1,0,1,21,"casual","3.99","1.24","11.97","10.73"
"2021-01-17",1,0,1,22,"casual","3.99","1.24","0.00","-1.24"
"2021-01-17",1,0,1,23,"casual","3.99","1.24","3.99","2.75"
"2021-01-18",1,0,2,12,"casual","3.99","1.24","0.00","-1.24"
"2021-01-18",1,0,2,13,"casual","3.99","1.24","0.00","-1.24"
"2021-01-18",1,0,2,14,"casual","3.99","1.24","7.98","6.74"
"2021-01-18",1,0,2,15,"casual","3.99","1.24","11.97","10.73"
"2021-01-18",1,0,2,16,"casual","3.99","1.24","0.00","-1.24"
"2021-01-18",1,0,2,17,"casual","3.99","1.24","3.99","2.75"
"2021-01-18",1,0,2,18,"casual","3.99","1.24","3.99","2.75"
"2021-01-18",1,0,2,19,"casual","3.99","1.24","3.99","2.75"
"2021-01-18",1,0,2,20,"casual","3.99","1.24","0.00","-1.24"
"2021-01-18",1,0,2,21,"casual","3.99","1.24","0.00","-1.24"
"2021-01-18",1,0,2,22,"casual","3.99","1.24","0.00","-1.24"
"2021-01-18",1,0,2,23,"casual","3.99","1.24","3.99","2.75"
"2021-01-19",1,0,3,0,"casual","3.99","1.24","0.00","-1.24"
"2021-01-19",1,0,3,1,"casual","3.99","1.24","3.99","2.75"
"2021-01-19",1,0,3,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-19",1,0,3,4,"casual","3.99","1.24","3.99","2.75"
"2021-01-19",1,0,3,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-19",1,0,3,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-19",1,0,3,7,"casual","3.99","1.24","3.99","2.75"
"2021-01-19",1,0,3,8,"casual","3.99","1.24","3.99","2.75"
"2021-01-19",1,0,3,9,"casual","3.99","1.24","7.98","6.74"
"2021-01-19",1,0,3,10,"casual","3.99","1.24","3.99","2.75"
"2021-01-19",1,0,3,11,"casual","3.99","1.24","19.95","18.71"
"2021-01-19",1,0,3,12,"casual","3.99","1.24","19.95","18.71"
"2021-01-19",1,0,3,13,"casual","3.99","1.24","43.89","42.65"
"2021-01-19",1,0,3,14,"casual","3.99","1.24","27.93","26.69"
"2021-01-19",1,0,3,15,"casual","3.99","1.24","15.96","14.72"
"2021-01-19",1,0,3,16,"casual","3.99","1.24","39.90","38.66"
"2021-01-19",1,0,3,17,"casual","3.99","1.24","27.93","26.69"
"2021-01-19",1,0,3,18,"casual","3.99","1.24","19.95","18.71"
"2021-01-19",1,0,3,19,"casual","3.99","1.24","15.96","14.72"
"2021-01-19",1,0,3,20,"casual","3.99","1.24","7.98","6.74"
"2021-01-19",1,0,3,21,"casual","3.99","1.24","15.96","14.72"
"2021-01-19",1,0,3,22,"casual","3.99","1.24","23.94","22.70"
"2021-01-19",1,0,3,23,"casual","3.99","1.24","3.99","2.75"
"2021-01-20",1,0,4,0,"casual","3.99","1.24","19.95","18.71"
"2021-01-20",1,0,4,1,"casual","3.99","1.24","7.98","6.74"
"2021-01-20",1,0,4,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-20",1,0,4,3,"casual","3.99","1.24","0.00","-1.24"
"2021-01-20",1,0,4,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-20",1,0,4,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-20",1,0,4,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-20",1,0,4,7,"casual","3.99","1.24","3.99","2.75"
"2021-01-20",1,0,4,8,"casual","3.99","1.24","7.98","6.74"
"2021-01-20",1,0,4,9,"casual","3.99","1.24","11.97","10.73"
"2021-01-20",1,0,4,10,"casual","3.99","1.24","3.99","2.75"
"2021-01-20",1,0,4,11,"casual","3.99","1.24","19.95","18.71"
"2021-01-20",1,0,4,12,"casual","3.99","1.24","27.93","26.69"
"2021-01-20",1,0,4,13,"casual","3.99","1.24","47.88","46.64"
"2021-01-20",1,0,4,14,"casual","3.99","1.24","23.94","22.70"
"2021-01-20",1,0,4,15,"casual","3.99","1.24","31.92","30.68"
"2021-01-20",1,0,4,16,"casual","3.99","1.24","31.92","30.68"
"2021-01-20",1,0,4,17,"casual","3.99","1.24","31.92","30.68"
"2021-01-20",1,0,4,18,"casual","3.99","1.24","3.99","2.75"
"2021-01-20",1,0,4,19,"casual","3.99","1.24","23.94","22.70"
"2021-01-20",1,0,4,20,"casual","3.99","1.24","7.98","6.74"
"2021-01-20",1,0,4,21,"casual","3.99","1.24","11.97","10.73"
"2021-01-20",1,0,4,22,"casual","3.99","1.24","0.00","-1.24"
"2021-01-20",1,0,4,23,"casual","3.99","1.24","11.97","10.73"
"2021-01-21",1,0,5,0,"casual","3.99","1.24","3.99","2.75"
"2021-01-21",1,0,5,1,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,3,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,5,"casual","3.99","1.24","3.99","2.75"
"2021-01-21",1,0,5,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,7,"casual","3.99","1.24","7.98","6.74"
"2021-01-21",1,0,5,8,"casual","3.99","1.24","27.93","26.69"
"2021-01-21",1,0,5,9,"casual","3.99","1.24","27.93","26.69"
"2021-01-21",1,0,5,10,"casual","3.99","1.24","23.94","22.70"
"2021-01-21",1,0,5,11,"casual","3.99","1.24","23.94","22.70"
"2021-01-21",1,0,5,12,"casual","3.99","1.24","43.89","42.65"
"2021-01-21",1,0,5,13,"casual","3.99","1.24","31.92","30.68"
"2021-01-21",1,0,5,14,"casual","3.99","1.24","23.94","22.70"
"2021-01-21",1,0,5,15,"casual","3.99","1.24","15.96","14.72"
"2021-01-21",1,0,5,16,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,17,"casual","3.99","1.24","39.90","38.66"
"2021-01-21",1,0,5,18,"casual","3.99","1.24","3.99","2.75"
"2021-01-21",1,0,5,19,"casual","3.99","1.24","11.97","10.73"
"2021-01-21",1,0,5,20,"casual","3.99","1.24","3.99","2.75"
"2021-01-21",1,0,5,21,"casual","3.99","1.24","0.00","-1.24"
"2021-01-21",1,0,5,22,"casual","3.99","1.24","3.99","2.75"
"2021-01-21",1,0,5,23,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,0,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,1,"casual","3.99","1.24","11.97","10.73"
"2021-01-22",1,0,6,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,3,"casual","3.99","1.24","3.99","2.75"
"2021-01-22",1,0,6,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,7,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,8,"casual","3.99","1.24","3.99","2.75"
"2021-01-22",1,0,6,9,"casual","3.99","1.24","11.97","10.73"
"2021-01-22",1,0,6,10,"casual","3.99","1.24","11.97","10.73"
"2021-01-22",1,0,6,11,"casual","3.99","1.24","15.96","14.72"
"2021-01-22",1,0,6,12,"casual","3.99","1.24","39.90","38.66"
"2021-01-22",1,0,6,13,"casual","3.99","1.24","47.88","46.64"
"2021-01-22",1,0,6,14,"casual","3.99","1.24","43.89","42.65"
"2021-01-22",1,0,6,15,"casual","3.99","1.24","39.90","38.66"
"2021-01-22",1,0,6,16,"casual","3.99","1.24","43.89","42.65"
"2021-01-22",1,0,6,17,"casual","3.99","1.24","31.92","30.68"
"2021-01-22",1,0,6,18,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,19,"casual","3.99","1.24","23.94","22.70"
"2021-01-22",1,0,6,20,"casual","3.99","1.24","3.99","2.75"
"2021-01-22",1,0,6,21,"casual","3.99","1.24","0.00","-1.24"
"2021-01-22",1,0,6,22,"casual","3.99","1.24","27.93","26.69"
"2021-01-22",1,0,6,23,"casual","3.99","1.24","7.98","6.74"
"2021-01-23",1,0,0,0,"casual","3.99","1.24","7.98","6.74"
"2021-01-23",1,0,0,1,"casual","3.99","1.24","3.99","2.75"
"2021-01-23",1,0,0,2,"casual","3.99","1.24","11.97","10.73"
"2021-01-23",1,0,0,3,"casual","3.99","1.24","3.99","2.75"
"2021-01-23",1,0,0,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-23",1,0,0,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-23",1,0,0,7,"casual","3.99","1.24","3.99","2.75"
"2021-01-23",1,0,0,8,"casual","3.99","1.24","7.98","6.74"
"2021-01-23",1,0,0,9,"casual","3.99","1.24","11.97","10.73"
"2021-01-23",1,0,0,10,"casual","3.99","1.24","27.93","26.69"
"2021-01-23",1,0,0,11,"casual","3.99","1.24","87.78","86.54"
"2021-01-23",1,0,0,12,"casual","3.99","1.24","95.76","94.52"
"2021-01-23",1,0,0,13,"casual","3.99","1.24","47.88","46.64"
"2021-01-23",1,0,0,14,"casual","3.99","1.24","67.83","66.59"
"2021-01-23",1,0,0,15,"casual","3.99","1.24","51.87","50.63"
"2021-01-23",1,0,0,16,"casual","3.99","1.24","35.91","34.67"
"2021-01-23",1,0,0,17,"casual","3.99","1.24","19.95","18.71"
"2021-01-23",1,0,0,18,"casual","3.99","1.24","19.95","18.71"
"2021-01-23",1,0,0,19,"casual","3.99","1.24","19.95","18.71"
"2021-01-23",1,0,0,20,"casual","3.99","1.24","15.96","14.72"
"2021-01-23",1,0,0,21,"casual","3.99","1.24","19.95","18.71"
"2021-01-23",1,0,0,22,"casual","3.99","1.24","19.95","18.71"
"2021-01-23",1,0,0,23,"casual","3.99","1.24","15.96","14.72"
"2021-01-24",1,0,1,0,"casual","3.99","1.24","0.00","-1.24"
"2021-01-24",1,0,1,1,"casual","3.99","1.24","0.00","-1.24"
"2021-01-24",1,0,1,3,"casual","3.99","1.24","0.00","-1.24"
"2021-01-24",1,0,1,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-24",1,0,1,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-24",1,0,1,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-24",1,0,1,7,"casual","3.99","1.24","19.95","18.71"
"2021-01-24",1,0,1,8,"casual","3.99","1.24","23.94","22.70"
"2021-01-24",1,0,1,9,"casual","3.99","1.24","15.96","14.72"
"2021-01-24",1,0,1,10,"casual","3.99","1.24","23.94","22.70"
"2021-01-24",1,0,1,11,"casual","3.99","1.24","11.97","10.73"
"2021-01-24",1,0,1,12,"casual","3.99","1.24","43.89","42.65"
"2021-01-24",1,0,1,13,"casual","3.99","1.24","23.94","22.70"
"2021-01-24",1,0,1,14,"casual","3.99","1.24","7.98","6.74"
"2021-01-24",1,0,1,15,"casual","3.99","1.24","27.93","26.69"
"2021-01-24",1,0,1,16,"casual","3.99","1.24","15.96","14.72"
"2021-01-24",1,0,1,17,"casual","3.99","1.24","23.94","22.70"
"2021-01-24",1,0,1,18,"casual","3.99","1.24","31.92","30.68"
"2021-01-24",1,0,1,19,"casual","3.99","1.24","19.95","18.71"
"2021-01-24",1,0,1,20,"casual","3.99","1.24","3.99","2.75"
"2021-01-24",1,0,1,21,"casual","3.99","1.24","23.94","22.70"
"2021-01-24",1,0,1,22,"casual","3.99","1.24","11.97","10.73"
"2021-01-24",1,0,1,23,"casual","3.99","1.24","11.97","10.73"
"2021-01-25",1,0,2,0,"casual","3.99","1.24","11.97","10.73"
"2021-01-25",1,0,2,1,"casual","3.99","1.24","0.00","-1.24"
"2021-01-25",1,0,2,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-25",1,0,2,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-25",1,0,2,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-25",1,0,2,6,"casual","3.99","1.24","3.99","2.75"
"2021-01-25",1,0,2,7,"casual","3.99","1.24","19.95","18.71"
"2021-01-25",1,0,2,8,"casual","3.99","1.24","19.95","18.71"
"2021-01-25",1,0,2,9,"casual","3.99","1.24","39.90","38.66"
"2021-01-25",1,0,2,10,"casual","3.99","1.24","23.94","22.70"
"2021-01-25",1,0,2,11,"casual","3.99","1.24","23.94","22.70"
"2021-01-25",1,0,2,12,"casual","3.99","1.24","83.79","82.55"
"2021-01-25",1,0,2,13,"casual","3.99","1.24","83.79","82.55"
"2021-01-25",1,0,2,14,"casual","3.99","1.24","43.89","42.65"
"2021-01-25",1,0,2,15,"casual","3.99","1.24","83.79","82.55"
"2021-01-25",1,0,2,16,"casual","3.99","1.24","55.86","54.62"
"2021-01-25",1,0,2,17,"casual","3.99","1.24","55.86","54.62"
"2021-01-25",1,0,2,18,"casual","3.99","1.24","27.93","26.69"
"2021-01-25",1,0,2,19,"casual","3.99","1.24","51.87","50.63"
"2021-01-25",1,0,2,20,"casual","3.99","1.24","63.84","62.60"
"2021-01-25",1,0,2,21,"casual","3.99","1.24","19.95","18.71"
"2021-01-25",1,0,2,22,"casual","3.99","1.24","15.96","14.72"
"2021-01-25",1,0,2,23,"casual","3.99","1.24","11.97","10.73"
"2021-01-26",1,0,3,0,"casual","3.99","1.24","11.97","10.73"
"2021-01-26",1,0,3,1,"casual","3.99","1.24","0.00","-1.24"
"2021-01-26",1,0,3,2,"casual","3.99","1.24","11.97","10.73"
"2021-01-26",1,0,3,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-26",1,0,3,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-26",1,0,3,7,"casual","3.99","1.24","3.99","2.75"
"2021-01-26",1,0,3,8,"casual","3.99","1.24","11.97","10.73"
"2021-01-26",1,0,3,9,"casual","3.99","1.24","11.97","10.73"
"2021-01-26",1,0,3,10,"casual","3.99","1.24","7.98","6.74"
"2021-01-26",1,0,3,11,"casual","3.99","1.24","23.94","22.70"
"2021-01-26",1,0,3,12,"casual","3.99","1.24","27.93","26.69"
"2021-01-26",1,0,3,13,"casual","3.99","1.24","15.96","14.72"
"2021-01-26",1,0,3,14,"casual","3.99","1.24","0.00","-1.24"
"2021-01-26",1,0,3,15,"casual","3.99","1.24","3.99","2.75"
"2021-01-26",1,0,3,16,"casual","3.99","1.24","3.99","2.75"
"2021-01-26",1,0,3,17,"casual","3.99","1.24","0.00","-1.24"
"2021-01-27",1,0,4,16,"casual","3.99","1.24","3.99","2.75"
"2021-01-27",1,0,4,17,"casual","3.99","1.24","7.98","6.74"
"2021-01-27",1,0,4,18,"casual","3.99","1.24","11.97","10.73"
"2021-01-27",1,0,4,19,"casual","3.99","1.24","11.97","10.73"
"2021-01-27",1,0,4,20,"casual","3.99","1.24","15.96","14.72"
"2021-01-27",1,0,4,21,"casual","3.99","1.24","7.98","6.74"
"2021-01-27",1,0,4,22,"casual","3.99","1.24","0.00","-1.24"
"2021-01-27",1,0,4,23,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,0,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,1,"casual","3.99","1.24","3.99","2.75"
"2021-01-28",1,0,5,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,3,"casual","3.99","1.24","3.99","2.75"
"2021-01-28",1,0,5,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,7,"casual","3.99","1.24","7.98","6.74"
"2021-01-28",1,0,5,8,"casual","3.99","1.24","7.98","6.74"
"2021-01-28",1,0,5,9,"casual","3.99","1.24","23.94","22.70"
"2021-01-28",1,0,5,10,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,11,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,12,"casual","3.99","1.24","3.99","2.75"
"2021-01-28",1,0,5,13,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,14,"casual","3.99","1.24","7.98","6.74"
"2021-01-28",1,0,5,15,"casual","3.99","1.24","3.99","2.75"
"2021-01-28",1,0,5,16,"casual","3.99","1.24","39.90","38.66"
"2021-01-28",1,0,5,17,"casual","3.99","1.24","7.98","6.74"
"2021-01-28",1,0,5,18,"casual","3.99","1.24","7.98","6.74"
"2021-01-28",1,0,5,19,"casual","3.99","1.24","19.95","18.71"
"2021-01-28",1,0,5,20,"casual","3.99","1.24","3.99","2.75"
"2021-01-28",1,0,5,21,"casual","3.99","1.24","3.99","2.75"
"2021-01-28",1,0,5,22,"casual","3.99","1.24","0.00","-1.24"
"2021-01-28",1,0,5,23,"casual","3.99","1.24","3.99","2.75"
"2021-01-29",1,0,6,0,"casual","3.99","1.24","7.98","6.74"
"2021-01-29",1,0,6,1,"casual","3.99","1.24","0.00","-1.24"
"2021-01-29",1,0,6,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-29",1,0,6,3,"casual","3.99","1.24","11.97","10.73"
"2021-01-29",1,0,6,4,"casual","3.99","1.24","3.99","2.75"
"2021-01-29",1,0,6,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-29",1,0,6,7,"casual","3.99","1.24","3.99","2.75"
"2021-01-29",1,0,6,8,"casual","3.99","1.24","11.97","10.73"
"2021-01-29",1,0,6,9,"casual","3.99","1.24","0.00","-1.24"
"2021-01-29",1,0,6,10,"casual","3.99","1.24","15.96","14.72"
"2021-01-29",1,0,6,11,"casual","3.99","1.24","15.96","14.72"
"2021-01-29",1,0,6,12,"casual","3.99","1.24","47.88","46.64"
"2021-01-29",1,0,6,13,"casual","3.99","1.24","35.91","34.67"
"2021-01-29",1,0,6,14,"casual","3.99","1.24","39.90","38.66"
"2021-01-29",1,0,6,15,"casual","3.99","1.24","87.78","86.54"
"2021-01-29",1,0,6,16,"casual","3.99","1.24","75.81","74.57"
"2021-01-29",1,0,6,17,"casual","3.99","1.24","35.91","34.67"
"2021-01-29",1,0,6,18,"casual","3.99","1.24","35.91","34.67"
"2021-01-29",1,0,6,19,"casual","3.99","1.24","23.94","22.70"
"2021-01-29",1,0,6,20,"casual","3.99","1.24","3.99","2.75"
"2021-01-29",1,0,6,21,"casual","3.99","1.24","3.99","2.75"
"2021-01-29",1,0,6,22,"casual","3.99","1.24","15.96","14.72"
"2021-01-29",1,0,6,23,"casual","3.99","1.24","11.97","10.73"
"2021-01-30",1,0,0,0,"casual","3.99","1.24","0.00","-1.24"
"2021-01-30",1,0,0,1,"casual","3.99","1.24","27.93","26.69"
"2021-01-30",1,0,0,2,"casual","3.99","1.24","3.99","2.75"
"2021-01-30",1,0,0,3,"casual","3.99","1.24","3.99","2.75"
"2021-01-30",1,0,0,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-30",1,0,0,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-30",1,0,0,7,"casual","3.99","1.24","0.00","-1.24"
"2021-01-30",1,0,0,8,"casual","3.99","1.24","3.99","2.75"
"2021-01-30",1,0,0,9,"casual","3.99","1.24","15.96","14.72"
"2021-01-30",1,0,0,10,"casual","3.99","1.24","27.93","26.69"
"2021-01-30",1,0,0,11,"casual","3.99","1.24","35.91","34.67"
"2021-01-30",1,0,0,12,"casual","3.99","1.24","39.90","38.66"
"2021-01-30",1,0,0,13,"casual","3.99","1.24","51.87","50.63"
"2021-01-30",1,0,0,14,"casual","3.99","1.24","71.82","70.58"
"2021-01-30",1,0,0,15,"casual","3.99","1.24","55.86","54.62"
"2021-01-30",1,0,0,16,"casual","3.99","1.24","75.81","74.57"
"2021-01-30",1,0,0,17,"casual","3.99","1.24","23.94","22.70"
"2021-01-30",1,0,0,18,"casual","3.99","1.24","31.92","30.68"
"2021-01-30",1,0,0,19,"casual","3.99","1.24","35.91","34.67"
"2021-01-30",1,0,0,20,"casual","3.99","1.24","11.97","10.73"
"2021-01-30",1,0,0,21,"casual","3.99","1.24","11.97","10.73"
"2021-01-30",1,0,0,22,"casual","3.99","1.24","7.98","6.74"
"2021-01-30",1,0,0,23,"casual","3.99","1.24","19.95","18.71"
"2021-01-31",1,0,1,0,"casual","3.99","1.24","3.99","2.75"
"2021-01-31",1,0,1,1,"casual","3.99","1.24","7.98","6.74"
"2021-01-31",1,0,1,2,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,3,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,4,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,5,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,6,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,7,"casual","3.99","1.24","3.99","2.75"
"2021-01-31",1,0,1,8,"casual","3.99","1.24","11.97","10.73"
"2021-01-31",1,0,1,9,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,10,"casual","3.99","1.24","3.99","2.75"
"2021-01-31",1,0,1,11,"casual","3.99","1.24","7.98","6.74"
"2021-01-31",1,0,1,12,"casual","3.99","1.24","23.94","22.70"
"2021-01-31",1,0,1,13,"casual","3.99","1.24","7.98","6.74"
"2021-01-31",1,0,1,14,"casual","3.99","1.24","3.99","2.75"
"2021-01-31",1,0,1,15,"casual","3.99","1.24","11.97","10.73"
"2021-01-31",1,0,1,16,"casual","3.99","1.24","11.97","10.73"
"2021-01-31",1,0,1,17,"casual","3.99","1.24","23.94","22.70"
"2021-01-31",1,0,1,18,"casual","3.99","1.24","11.97","10.73"
"2021-01-31",1,0,1,19,"casual","3.99","1.24","11.97","10.73"
"2021-01-31",1,0,1,20,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,21,"casual","3.99","1.24","11.97","10.73"
"2021-01-31",1,0,1,22,"casual","3.99","1.24","0.00","-1.24"
"2021-01-31",1,0,1,23,"casual","3.99","1.24","7.98","6.74"
"2021-02-01",1,0,2,0,"casual","3.99","1.24","7.98","6.74"
"2021-02-01",1,0,2,1,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,2,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,3,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,5,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,6,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,7,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,8,"casual","3.99","1.24","11.97","10.73"
"2021-02-01",1,0,2,9,"casual","3.99","1.24","7.98","6.74"
"2021-02-01",1,0,2,10,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,11,"casual","3.99","1.24","7.98","6.74"
"2021-02-01",1,0,2,12,"casual","3.99","1.24","7.98","6.74"
"2021-02-01",1,0,2,13,"casual","3.99","1.24","11.97","10.73"
"2021-02-01",1,0,2,14,"casual","3.99","1.24","19.95","18.71"
"2021-02-01",1,0,2,15,"casual","3.99","1.24","27.93","26.69"
"2021-02-01",1,0,2,16,"casual","3.99","1.24","11.97","10.73"
"2021-02-01",1,0,2,17,"casual","3.99","1.24","15.96","14.72"
"2021-02-01",1,0,2,18,"casual","3.99","1.24","11.97","10.73"
"2021-02-01",1,0,2,19,"casual","3.99","1.24","11.97","10.73"
"2021-02-01",1,0,2,20,"casual","3.99","1.24","19.95","18.71"
"2021-02-01",1,0,2,21,"casual","3.99","1.24","0.00","-1.24"
"2021-02-01",1,0,2,22,"casual","3.99","1.24","7.98","6.74"
"2021-02-01",1,0,2,23,"casual","3.99","1.24","3.99","2.75"
"2021-02-02",1,0,3,0,"casual","3.99","1.24","0.00","-1.24"
"2021-02-02",1,0,3,1,"casual","3.99","1.24","0.00","-1.24"
"2021-02-02",1,0,3,2,"casual","3.99","1.24","15.96","14.72"
"2021-02-02",1,0,3,3,"casual","3.99","1.24","0.00","-1.24"
"2021-02-02",1,0,3,4,"casual","3.99","1.24","0.00","-1.24"
"2021-02-02",1,0,3,5,"casual","3.99","1.24","0.00","-1.24"
"2021-02-02",1,0,3,6,"casual","3.99","1.24","3.99","2.75"
"2021-02-02",1,0,3,7,"casual","3.99","1.24","3.99","2.75"
"2021-02-02",1,0,3,8,"casual","3.99","1.24","3.99","2.75"
"2021-02-02",1,0,3,9,"casual","3.99","1.24","15.96","14.72"
"2021-02-02",1,0,3,10,"casual","3.99","1.24","7.98","6.74"
"2021-02-02",1,0,3,11,"casual","3.99","1.24","19.95","18.71"
"2021-02-02",1,0,3,12,"casual","3.99","1.24","11.97","10.73"
"2021-02-02",1,0,3,13,"casual","3.99","1.24","3.99","2.75"
"2021-02-02",1,0,3,14,"casual","3.99","1.24","7.98","6.74"
"2021-02-02",1,0,3,15,"casual","3.99","1.24","39.90","38.66"
"2021-02-02",1,0,3,16,"casual","3.99","1.24","31.92","30.68"
"2021-02-02",1,0,3,17,"casual","3.99","1.24","27.93","26.69"
"2021-02-02",1,0,3,18,"casual","3.99","1.24","27.93","26.69"
"2021-02-02",1,0,3,19,"casual","3.99","1.24","11.97","10.73"
"2021-02-02",1,0,3,20,"casual","3.99","1.24","15.96","14.72"
"2021-02-02",1,0,3,21,"casual","3.99","1.24","3.99","2.75"
"2021-02-02",1,0,3,22,"casual","3.99","1.24","19.95","18.71"
"2021-02-02",1,0,3,23,"casual","3.99","1.24","11.97","10.73"
"2021-02-03",1,0,4,0,"casual","3.99","1.24","3.99","2.75"
"2021-02-03",1,0,4,1,"casual","3.99","1.24","0.00","-1.24"
"2021-02-03",1,0,4,2,"casual","3.99","1.24","0.00","-1.24"
